"Location ID","Location Name","Location Group","Location Type","Sensor ID","Place Open","Local Date/Time","UTC Date/Time","# of aggregated records","PM2.5 (μg/m³) raw","PM2.5 (μg/m³) corrected","0.3μm particle count","CO2 (ppm) raw","CO2 (ppm) corrected","Temperature (°C) raw","Temperature (°C) corrected","Heat Index (°C)","Humidity (%) raw","Humidity (%) corrected","TVOC (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)"
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 09:15:00","2025-09-12T02:15:00.000Z",1,27.7,27.7,3543,503,503,30.6,30.6,38.3,76,76,50,51,1,18.5,27.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 09:10:00","2025-09-12T02:10:00.000Z",2,26.3,26.3,3465,488,488,30.5,30.5,38.1,76,76,50,51,1,18.6,27
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 09:05:00","2025-09-12T02:05:00.000Z",2,23.6,23.6,3196,448,448,30.5,30.5,37.8,75,75,47,48,1,16.9,24.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 09:00:00","2025-09-12T02:00:00.000Z",1,22.8,22.8,3023,475,475,30.4,30.4,37.6,76,76,61,64,1,16,23.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:55:00","2025-09-12T01:55:00.000Z",2,23.8,23.8,3140,498,498,30.3,30.3,37.4,76,76,84,90,1,17.4,25
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:50:00","2025-09-12T01:50:00.000Z",2,22.5,22.5,3042,470,470,30.3,30.3,37.3,75,75,102,108,1,16.3,23.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:45:00","2025-09-12T01:45:00.000Z",1,22.6,22.6,3091,445,445,30.5,30.5,37.4,74,74,128,134,1,16.8,23.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:40:00","2025-09-12T01:40:00.000Z",2,18.3,18.3,2606,448,448,30.7,30.7,37.6,73,73,72,76,1,13.8,18.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:35:00","2025-09-12T01:35:00.000Z",2,17.8,17.8,2508,459,459,30.5,30.5,37.4,74,74,71,76,1,12.8,18.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:30:00","2025-09-12T01:30:00.000Z",1,18.2,18.2,2600,465,465,30.5,30.5,37.3,74,74,70,74,1,13.6,19.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:25:00","2025-09-12T01:25:00.000Z",2,16.1,16.1,2200,476,476,30.5,30.5,37.4,74,74,67,70,1,11.5,17.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:20:00","2025-09-12T01:20:00.000Z",2,14.4,14.4,2028,480,480,30.3,30.3,37.1,74,74,69,73,1,10.4,15.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:15:00","2025-09-12T01:15:00.000Z",1,13.1,13.1,1918,467,467,30.2,30.2,36.7,74,74,81,86,1,10.1,13.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:10:00","2025-09-12T01:10:00.000Z",2,13.1,13.1,1811,470,470,30.2,30.2,36.6,74,74,49,50,1,9,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:05:00","2025-09-12T01:05:00.000Z",2,10.4,10.4,1633,464,464,30.2,30.2,36.5,74,74,43,43,1,7.9,11
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 08:00:00","2025-09-12T01:00:00.000Z",1,11.4,11.4,1623,452,452,30.2,30.2,36.4,73,73,40,39,1,7.8,11.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:55:00","2025-09-12T00:55:00.000Z",2,9.8,9.8,1478,450,450,30.3,30.3,36.5,73,73,38,37,1,7.3,10.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:50:00","2025-09-12T00:50:00.000Z",2,9.4,9.4,1428,452,452,30.3,30.3,36.7,73,73,40,40,1,7.3,9.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:45:00","2025-09-12T00:45:00.000Z",1,9.2,9.2,1395,449,449,30.4,30.4,36.8,73,73,39,38,1,6.9,9.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:40:00","2025-09-12T00:40:00.000Z",2,8.3,8.3,1304,453,453,30.3,30.3,36.6,73,73,45,46,1,6.1,8.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:35:00","2025-09-12T00:35:00.000Z",2,9,9,1407,449,449,30.3,30.3,36.4,73,73,58,60,1,6.6,9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:30:00","2025-09-12T00:30:00.000Z",1,10.7,10.7,1647,448,448,30.2,30.2,36.3,73,73,79,84,1,8.1,11.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:25:00","2025-09-12T00:25:00.000Z",2,11.6,11.6,1732,444,444,30.3,30.3,36.6,74,74,89,95,1,8.9,11.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:20:00","2025-09-12T00:20:00.000Z",2,13.1,13.1,1956,442,442,30.2,30.2,36.6,74,74,92,98,1,9.9,13.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:15:00","2025-09-12T00:15:00.000Z",1,15.1,15.1,2186,452,452,30.1,30.1,36.3,74,74,93,99,1,10.6,15.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:10:00","2025-09-12T00:10:00.000Z",2,17.8,17.8,2455,454,454,30.1,30.1,36.5,75,75,93,99,1,13.1,18
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:05:00","2025-09-12T00:05:00.000Z",2,18,18,2560,452,452,30.1,30.1,36.5,75,75,94,100,1,13.5,18
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 07:00:00","2025-09-12T00:00:00.000Z",1,18,18,2515,447,447,30,30,36.4,75,75,94,100,1,13.4,18.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 06:55:00","2025-09-11T23:55:00.000Z",2,15.1,15.1,2154,445,445,30,30,36.4,75,75,93,99,1,11.1,15.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 06:50:00","2025-09-11T23:50:00.000Z",2,15.8,15.8,2214,440,440,30,30,36.4,75,75,88,94,1,11.4,16.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 06:45:00","2025-09-11T23:45:00.000Z",1,16,16,2201,441,441,29.9,29.9,36.2,76,76,85,90,1,12,17.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 06:40:00","2025-09-11T23:40:00.000Z",2,18.3,18.3,2464,434,434,29.9,29.9,36.3,76,76,66,69,1,12.4,19.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-12 06:35:00","2025-09-11T23:35:00.000Z",1,15,15,1674,425,425,29.9,29.9,36.3,76,76,13,5,1,10.6,17
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 15:25:00","2025-09-11T08:25:00.000Z",1,8.4,8.4,1416,416,416,31.7,31.7,38.7,68,68,37,36,1,6.6,8.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 15:20:00","2025-09-11T08:20:00.000Z",2,9.8,9.8,1412,420,420,31.6,31.6,38.3,67,67,32,29,1,7.3,10.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 15:15:00","2025-09-11T08:15:00.000Z",1,8.1,8.1,1193,441,441,31.6,31.6,38.5,68,68,32,29,1,6.1,8.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 15:10:00","2025-09-11T08:10:00.000Z",2,7.8,7.8,1234,424,424,31.6,31.6,38.6,68,68,35,33,1,5.9,8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 15:05:00","2025-09-11T08:05:00.000Z",2,8.3,8.3,1216,432,432,31.6,31.6,38.5,68,68,40,40,1,5.9,8.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 15:00:00","2025-09-11T08:00:00.000Z",1,10.6,10.6,1594,447,447,31.6,31.6,38.6,68,68,41,40,1,8.2,11.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:55:00","2025-09-11T07:55:00.000Z",2,9.7,9.7,1440,428,428,31.6,31.6,38.5,68,68,34,32,1,7.7,10.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:50:00","2025-09-11T07:50:00.000Z",2,8.4,8.4,1304,444,444,31.5,31.5,38.3,68,68,47,48,1,6.4,8.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:45:00","2025-09-11T07:45:00.000Z",1,10.9,10.9,1531,445,445,31.3,31.3,38.1,69,69,39,38,1,8.5,10.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:40:00","2025-09-11T07:40:00.000Z",2,9.3,9.3,1394,425,425,31.4,31.4,38.2,68,68,37,36,1,7.4,9.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:35:00","2025-09-11T07:35:00.000Z",2,9.3,9.3,1391,458,458,31.3,31.3,38.1,69,69,50,51,1,7.3,9.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:30:00","2025-09-11T07:30:00.000Z",1,9.9,9.9,1387,480,480,31.4,31.4,38.2,68,68,53,55,1,7.5,10.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:25:00","2025-09-11T07:25:00.000Z",2,8.9,8.9,1336,468,468,31.3,31.3,38,68,68,52,53,1,6.9,9.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:20:00","2025-09-11T07:20:00.000Z",2,8.7,8.7,1292,455,455,31.5,31.5,38,68,68,35,34,1,6.1,9.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:15:00","2025-09-11T07:15:00.000Z",1,7.3,7.3,1198,442,442,31.5,31.5,38,67,67,31,28,1,6.4,7.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:10:00","2025-09-11T07:10:00.000Z",2,7,7,1126,422,422,31.5,31.5,38,67,67,29,26,1,5.4,7.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:05:00","2025-09-11T07:05:00.000Z",2,8.1,8.1,1270,444,444,31.4,31.4,37.9,68,68,32,29,1,6.2,8.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 14:00:00","2025-09-11T07:00:00.000Z",1,8.1,8.1,1252,439,439,31.5,31.5,38.1,67,67,26,22,1,6.4,8.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:55:00","2025-09-11T06:55:00.000Z",2,7.4,7.4,1150,418,418,31.5,31.5,38,67,67,22,17,1,5.6,7.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:50:00","2025-09-11T06:50:00.000Z",2,8.3,8.3,1214,422,422,31.5,31.5,38.1,67,67,23,18,1,6.2,8.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:45:00","2025-09-11T06:45:00.000Z",1,7.6,7.6,1182,425,425,31.5,31.5,38.3,68,68,24,20,1,6.2,7.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:40:00","2025-09-11T06:40:00.000Z",2,7.9,7.9,1246,420,420,31.5,31.5,38.2,68,68,23,18,1,6.2,8.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:35:00","2025-09-11T06:35:00.000Z",2,8.4,8.4,1352,420,420,31.3,31.3,37.8,68,68,20,14,1,6.3,8.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:30:00","2025-09-11T06:30:00.000Z",1,8.4,8.4,1281,417,417,31.2,31.2,37.4,68,68,20,14,1,6.2,8.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:25:00","2025-09-11T06:25:00.000Z",2,7.8,7.8,1238,418,418,31.2,31.2,37.3,67,67,20,14,1,6.3,8.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:20:00","2025-09-11T06:20:00.000Z",2,8.4,8.4,1308,420,420,31.2,31.2,37,67,67,20,14,1,7.1,8.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:15:00","2025-09-11T06:15:00.000Z",1,11.5,11.5,1538,428,428,31.2,31.2,37.3,67,67,23,18,1,8.1,11.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:10:00","2025-09-11T06:10:00.000Z",2,9.7,9.7,1478,424,424,31,31,37.1,68,68,25,20,1,7.3,9.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:05:00","2025-09-11T06:05:00.000Z",2,10.1,10.1,1596,428,428,31.1,31.1,37.1,67,67,21,16,1,7.6,10.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 13:00:00","2025-09-11T06:00:00.000Z",1,9.9,9.9,1444,419,419,31.1,31.1,37,67,67,21,15,1,6.8,10.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:55:00","2025-09-11T05:55:00.000Z",2,9.8,9.8,1500,432,432,31,31,37.1,68,68,21,16,1,7.6,10
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:50:00","2025-09-11T05:50:00.000Z",2,9.9,9.9,1478,428,428,31,31,36.8,68,68,22,16,1,7.4,10.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:45:00","2025-09-11T05:45:00.000Z",1,9.4,9.4,1478,436,436,30.8,30.8,36.6,68,68,24,20,1,7.7,10
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:40:00","2025-09-11T05:40:00.000Z",2,10,10,1486,446,446,30.8,30.8,36.6,69,69,27,24,1,7.7,10.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:35:00","2025-09-11T05:35:00.000Z",2,10.1,10.1,1544,451,451,30.7,30.7,36.5,69,69,32,29,1,7.8,10.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:30:00","2025-09-11T05:30:00.000Z",1,10.9,10.9,1643,445,445,30.7,30.7,36.4,69,69,35,33,1,8.4,11.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:25:00","2025-09-11T05:25:00.000Z",2,10.6,10.6,1567,436,436,30.7,30.7,36.4,69,69,22,17,1,7.9,10.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:20:00","2025-09-11T05:20:00.000Z",2,9.9,9.9,1600,424,424,30.6,30.6,36.2,69,69,19,12,1,8.2,10
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:15:00","2025-09-11T05:15:00.000Z",1,10.8,10.8,1718,416,416,30.6,30.6,36.2,69,69,20,14,1,8.6,11.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:10:00","2025-09-11T05:10:00.000Z",2,12.7,12.7,1967,431,431,30.5,30.5,36.4,70,70,22,16,1,10.4,12.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:05:00","2025-09-11T05:05:00.000Z",2,11.5,11.5,1804,434,434,30.5,30.5,36.2,70,70,26,22,1,9.4,11.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 12:00:00","2025-09-11T05:00:00.000Z",1,14,14,2121,464,464,30.4,30.4,36.2,71,71,37,35,1,11,14.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:55:00","2025-09-11T04:55:00.000Z",2,13.6,13.6,2024,462,462,30.4,30.4,36.2,71,71,34,32,1,10.1,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:50:00","2025-09-11T04:50:00.000Z",2,12.8,12.8,1924,452,452,30.4,30.4,36.4,71,71,26,22,1,9.7,13
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:45:00","2025-09-11T04:45:00.000Z",1,10.6,10.6,1792,442,442,30.4,30.4,36.4,71,71,27,23,1,8.4,11.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:40:00","2025-09-11T04:40:00.000Z",2,13.7,13.7,2004,466,466,30.3,30.3,36.1,71,71,27,23,1,10.6,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:35:00","2025-09-11T04:35:00.000Z",2,13,13,1884,446,446,30.2,30.2,35.8,72,72,23,18,1,9.5,13.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:30:00","2025-09-11T04:30:00.000Z",1,13.9,13.9,2019,425,425,30.1,30.1,35.7,72,72,22,17,1,10.8,14
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:25:00","2025-09-11T04:25:00.000Z",2,15.7,15.7,2296,423,423,30.1,30.1,35.8,72,72,22,17,1,11.8,16
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:20:00","2025-09-11T04:20:00.000Z",2,19.9,19.9,2790,424,424,30,30,35.8,73,73,24,20,1,15.5,20.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:15:00","2025-09-11T04:15:00.000Z",1,21.4,21.4,2959,415,415,30,30,35.8,73,73,24,20,1,16.5,21.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:10:00","2025-09-11T04:10:00.000Z",2,20.3,20.3,2897,418,418,30,30,35.8,74,74,28,24,1,15.9,21
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:05:00","2025-09-11T04:05:00.000Z",2,26.1,26.1,3492,421,421,29.9,29.9,35.8,74,74,34,32,1,19.5,26.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 11:00:00","2025-09-11T04:00:00.000Z",1,27.6,27.6,3769,432,432,29.9,29.9,35.8,74,74,38,37,1,20,27.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:55:00","2025-09-11T03:55:00.000Z",2,27.3,27.3,3568,450,450,29.8,29.8,35.5,74,74,35,33,1,19.6,27.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:50:00","2025-09-11T03:50:00.000Z",2,27.1,27.1,3662,474,474,29.8,29.8,35.8,75,75,41,40,1,20,27.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:45:00","2025-09-11T03:45:00.000Z",1,24.9,24.9,3405,484,484,29.8,29.8,35.9,76,76,61,64,1,17.7,25.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:40:00","2025-09-11T03:40:00.000Z",2,24.1,24.1,3204,476,476,29.8,29.8,36,76,76,121,127,1,18.1,24.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:35:00","2025-09-11T03:35:00.000Z",2,24.1,24.1,3239,463,463,29.7,29.7,35.5,75,75,118,114,1,17.9,24.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:30:00","2025-09-11T03:30:00.000Z",1,20.1,20.1,2804,451,451,29.7,29.7,35.5,75,75,28,24,1,16.1,20.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:25:00","2025-09-11T03:25:00.000Z",2,17.2,17.2,2446,466,466,29.7,29.7,35.5,75,75,26,22,1,12.9,17.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:20:00","2025-09-11T03:20:00.000Z",2,19.1,19.1,2604,462,462,29.8,29.8,35.8,75,75,34,32,1,14.1,19.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:15:00","2025-09-11T03:15:00.000Z",1,24.4,24.4,3278,464,464,29.8,29.8,36,76,76,49,50,1,18.5,25
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:10:00","2025-09-11T03:10:00.000Z",2,25,25,3362,452,452,29.8,29.8,35.9,76,76,50,51,1,18.1,26.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:05:00","2025-09-11T03:05:00.000Z",2,26,26,3485,480,480,29.7,29.7,35.9,77,77,62,64,1,18.7,27
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 10:00:00","2025-09-11T03:00:00.000Z",1,26,26,3419,498,498,29.5,29.5,35.6,78,78,64,67,1,18.6,27.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-11 09:55:00","2025-09-11T02:55:00.000Z",2,28.4,28.4,3808,502,502,29.5,29.5,35.6,78,78,56,58,1,19.7,29
